VehListdays,VehMileage,Dealer_Listing_Price,VehYear,ListingID,VehEngine,SellerListSrc,SellerState,VehFuel,VehColorExt,VehColorInt,VehTransmission,VehPriceLabel,VehDriveTrain,Vehicle_Trim,VehMake,VehModel,RatingCategory,SellerCategory,SellerIsPriv,SourceCategory,VehCertified
3.946030093,6801.0,28907.0,2017,1421948,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
19.60790509,17798.0,39990.0,2018,1424119,3.6L,Inventory Command Center,CA,Gasoline,Black,black,Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
207.4961111,17481.0,32542.0,2017,1427386,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
4.728472222,30865.0,32986.0,2017,1428695,3.6L V6,HomeNet Automotive,IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
8.982476852,33908.0,28700.0,2015,1430690,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
1.846689815,36990.0,31998.0,2015,1431268,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
17.8962037,43995.0,23999.0,2016,1433145,3.6L V6,Inventory Command Center,IN,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
129.8824537,25475.0,22094.0,2015,1436126,3.6L V6,Digital Motorworks (DMi),WI,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
11.8359838,29567.0,39723.0,2018,1441608,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Red,other,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
7.964375,22031.0,30490.0,2018,1443220,3.6L V6 24V MPFI DOHC,Jeep Certified Program,VA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
58.92440972,8270.0,32199.0,2017,1444406,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CO,Gasoline,Black,black,8-Speed Automatic,Great Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
56.67020833,45984.0,29223.0,2018,1444855,3.6L V6,HomeNet Automotive,WV,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
90.89993056,30662.0,39988.0,2018,1446642,3.6L V6,Cadillac Certified Program,WA,Gasoline,Black,black,8-Speed Automatic,Good Deal,AWD,unknown,Cadillac,XT5,Average Rating,Rare Sellers,False,Medium-Frequency Sources,True
186.9081366,26338.0,34999.0,2017,1448266,unknown,Jeep Certified Program,IA,Gasoline,Brown,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
15.31424769,44017.0,26497.0,2016,1448401,3.6L V6,Inventory Command Center,IL,Gasoline,Black,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
18.94438657,20343.0,34000.0,2018,1448858,unknown,Jeep Certified Program,IA,Gasoline,White,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,Medium-Frequency Sources,True
69.73059028,25578.0,33994.0,2017,1449177,3.6L V6,HomeNet Automotive,TX,Gasoline,Other,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
34.94650463,17389.0,39444.0,2018,1450251,3.6L V6 24V MPFI DOHC,Jeep Certified Program,KY,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
47.89380787,19217.0,33782.0,2017,1450667,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),AR,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
13.77341435,15521.0,34000.0,2017,1456222,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
117.9643171,47329.0,23995.0,2015,1457268,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
29.43924769,20869.0,33000.0,2017,1457678,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NC,Gasoline,Red,unknown,8-Speed Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
68.135625,43282.0,22423.0,2017,1459366,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
2.96443287,38233.0,29245.0,2015,1459849,unknown,Jeep Certified Program,MI,Gasoline,Black,black,Automatic,Fair Price,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
35.95153935,39802.0,22995.0,2015,1459877,3.6L V6,Jeep Certified Program,IN,E85 Flex Fuel,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
62.67372685,26930.0,29430.0,2017,1461370,3.6L V6,Inventory Command Center,PA,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
21.67233796,38530.0,28080.0,2017,1461614,3.6L V6,HomeNet Automotive,WI,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
5.482453704,26425.0,27930.0,2015,1461952,3.6L V6,Digital Motorworks (DMi),WI,E85 Flex Fuel,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
47.48268519,37932.0,24996.0,2015,1462392,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
297.4407176,26000.0,39983.0,2018,1462739,3.6L V6,Inventory Command Center,KS,Gasoline,Silver,black,Automatic 8-Speed,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
131.9392708,26550.0,32495.0,2018,1463207,3.6L V6,HomeNet Automotive,GA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Good Rating,Rare Sellers,False,High-Frequency Sources,False
143.9115625,40948.0,20990.0,2015,1463354,3.6L V6,Digital Motorworks (DMi),PA,E85 Flex Fuel,Blue,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
47.09454861,26873.0,38000.0,2018,1463807,3.6L V6,Inventory Command Center,OH,Gasoline,Blue,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
22.9887963,26684.0,27000.0,2017,1466904,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
23.86689815,23852.0,34916.0,2018,1467374,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
30.83728009,64340.0,25972.0,2017,1467405,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NC,Gasoline,White,black,8-Speed Automatic,Fair Price,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
176.4315509,13947.0,33427.0,2017,1467406,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CO,Gasoline,Black,black,8-Speed Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
11.73853009,22285.0,25998.0,2015,1467490,3.6L V6 24V MPFI DOHC,Jeep Certified Program,VA,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,Medium-Frequency Sources,True
7.911064815,10415.0,36000.0,2017,1467955,3.6L V6,Jeep Certified Program,IA,Gasoline,Black,other,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
4.732974537,30359.0,31995.0,2017,1468297,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
108.5029167,21570.0,31995.0,2015,1470674,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Red,other,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
13.92118056,34138.0,26500.0,2016,1471052,3.6L V6,Inventory Command Center,IL,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
19.31912037,15481.0,32995.0,2017,1472621,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Black,other,8-Speed Automatic,Good Deal,FWD,unknown,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
33.49144676,30811.0,30774.0,2017,1473803,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
5.840520833,33606.0,24998.0,2015,1475223,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MD,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,High Volume Sellers,False,High-Frequency Sources,False
9.853472222,12635.0,42925.0,2018,1476237,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IN,Gasoline,Red,other,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
1.954525463,32888.0,34659.0,2017,1476613,unknown,Jeep Certified Program,IA,Gasoline,Black,unknown,Automatic,Fair Price,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
150.429294,36578.0,27700.0,2017,1477386,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),OH,Gasoline,Silver,other,8-Speed Automatic,Great Deal,FWD,Base,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
61.99986111,34479.0,26468.0,2015,1479339,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
60.48138889,5152.0,37595.0,2018,1480783,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IN,Gasoline,White,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
77.31778935,17536.0,35280.0,2018,1481496,3.6L V6,HomeNet Automotive,IL,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
5.910636574,4697.0,44550.0,2019,1482613,unknown,Cadillac Certified Program,IL,Gasoline,Black,unknown,unknown,Great Deal,unknown,unknown,Cadillac,XT5,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
11.84516204,38125.0,24998.0,2015,1485331,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
136.4156366,28571.0,37490.0,2018,1485642,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),OH,Gasoline,Other,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
38.49259259,35367.0,29998.0,2017,1488751,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
73.86799769,10204.0,31097.0,2017,1490046,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),FL,Gasoline,Other,other,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
10.68141204,18169.0,38999.0,2018,1490586,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),WA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
120.9388773,12288.0,24699.0,2017,1490911,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),UT,Gasoline,Black,black,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
15.98586806,49973.0,23300.0,2015,1491106,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),GA,Gasoline,Blue,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
406.9650231,47514.0,31980.0,2015,1491532,unknown,Jeep Certified Program,MI,Gasoline,Red,other,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
0.487326389,41041.0,26925.0,2015,1493961,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
78.55077546,46677.0,27362.0,2017,1497283,3.6L V6,HomeNet Automotive,WI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
11.95092593,43130.0,44985.0,2015,1498513,6.4L V8,Digital Motorworks (DMi),MI,Gasoline,White,other,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
125.4129977,24080.0,37906.0,2018,1498880,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CO,Gasoline,Silver,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
32.67429398,55999.0,26998.0,2017,1499976,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),FL,Gasoline,Red,tan,8-Speed Automatic,Good Deal,FWD,Base,Cadillac,XT5,Low Rating,Rare Sellers,False,High-Frequency Sources,False
6.968206019,40457.0,24991.0,2017,1504230,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
18.90936343,35523.0,36995.0,2018,1505180,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,White,other,8-Speed Automatic,Fair Price,FWD,Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,True
6.921678241,41064.0,34500.0,2018,1505571,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),AR,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
13.96908565,35469.0,25691.0,2015,1507763,3.6L V6,Jeep Certified Program,MD,Gasoline,Blue,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
1.681423611,15367.0,33999.0,2018,1508259,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NY,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
122.9217593,23956.0,23073.0,2015,1509049,3.6L V6,Digital Motorworks (DMi),IN,E85 Flex Fuel,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
52.97210648,42434.0,21775.0,2016,1509592,unknown,Jeep Certified Program,IN,Gasoline,Black,unknown,Automatic,Great Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,Medium-Frequency Sources,True
11.78461806,11557.0,38888.0,2018,1509608,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Other,black,8-Speed Automatic,Fair Price,FWD,Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,True
34.78134259,37290.0,29999.0,2017,1512409,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,White,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
6.95431713,17219.0,38854.0,2018,1514419,unknown,Jeep Certified Program,VA,Gasoline,Gray,unknown,Automatic,Fair Price,unknown,unknown,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
55.49292824,44803.0,25987.0,2017,1515822,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
20.99627315,19912.0,37995.0,2017,1517864,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),SC,Gasoline,Black,unknown,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
40.9371875,17759.0,38771.0,2017,1519261,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),FL,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
2.008773148,40752.0,25995.0,2017,1519889,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MI,Gasoline,White,unknown,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
9.488090278,17647.0,28899.0,2015,1519991,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Other,brown,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
66.42855324,19544.0,33491.0,2017,1520416,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IL,Gasoline,Black,other,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
21.41981481,15526.0,31930.0,2018,1522413,3.6L V6,HomeNet Automotive,WI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
66.42759259,20217.0,33600.0,2018,1524025,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),OH,Gasoline,Silver,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
48.69275463,38979.0,35986.0,2018,1524960,3.6L V6,Inventory Command Center,NC,Gasoline,Blue,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
27.93275463,22517.0,36995.0,2018,1525290,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,True
57.39042824,22938.0,39890.0,2017,1525946,V6,Inventory Command Center,FL,Gasoline,Silver,black,8-Speed Automatic,Fair Price,AWD,Platinum,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
87.96929398,30584.0,30969.0,2015,1526713,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IA,Gasoline,Gray,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
131.0033912,19720.0,30462.0,2017,1529863,5.7L V8,HomeNet Automotive,IL,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
